"","rider","location","number","finish","lap","time","behind","place","year","round","moto","track","date","race_id","class","type","points"
"12750","AARON ZIELFELDER","New Mexico","640",18,5,163.962,68.026,21,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12751","AARON ZIELFELDER","New Mexico","640",18,6,163.93,82.741,20,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12752","AARON ZIELFELDER","New Mexico","640",18,7,163.143,96.785,20,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12753","AARON ZIELFELDER","New Mexico","640",18,8,165.266,111.961,18,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12754","AARON ZIELFELDER","New Mexico","640",18,9,162.862,124.289,18,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12755","AARON ZIELFELDER","New Mexico","640",18,10,164.23,136.581,17,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12756","AARON ZIELFELDER","New Mexico","640",18,11,168.983,156.253,18,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12757","AARON ZIELFELDER","New Mexico","640",18,12,163.112,168.837,18,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",3
"12758","EVAN STICE","Idaho","316",19,1,63.308,3.308,7,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12759","EVAN STICE","Idaho","316",19,2,187.633,42.4,35,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12760","EVAN STICE","Idaho","316",19,3,161.902,55.82,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12761","EVAN STICE","Idaho","316",19,4,159.922,67.272,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12762","EVAN STICE","Idaho","316",19,5,159.242,78.899,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12763","EVAN STICE","Idaho","316",19,6,160.275,89.959,23,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12764","EVAN STICE","Idaho","316",19,7,163.25,104.11,24,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12765","EVAN STICE","Idaho","316",19,8,164.557,118.577,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12766","EVAN STICE","Idaho","316",19,9,163.583,131.626,20,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12767","EVAN STICE","Idaho","316",19,10,161.977,141.665,19,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12768","EVAN STICE","Idaho","316",19,11,165.105,157.459,19,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12769","EVAN STICE","Idaho","316",19,12,167.337,174.268,19,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",2
"12770","CLAYTON SCHMUCKI","Alberta","32",20,1,70.903,10.903,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12771","CLAYTON SCHMUCKI","Alberta","32",20,2,170.512,32.874,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12772","CLAYTON SCHMUCKI","Alberta","32",20,3,160.409,44.801,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12773","CLAYTON SCHMUCKI","Alberta","32",20,4,160.699,57.03,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12774","CLAYTON SCHMUCKI","Alberta","32",20,5,162.273,71.688,24,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12775","CLAYTON SCHMUCKI","Alberta","32",20,6,166.839,89.312,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12776","CLAYTON SCHMUCKI","Alberta","32",20,7,163.182,103.395,23,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12777","CLAYTON SCHMUCKI","Alberta","32",20,8,164.73,118.035,21,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",1
"12778","LUKE FAUSER","Pennsylvania","462",21,1,64.777,4.777,11,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12779","LUKE FAUSER","Pennsylvania","462",21,2,155.477,11.713,8,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12780","LUKE FAUSER","Pennsylvania","462",21,3,153.792,17.023,8,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12781","LUKE FAUSER","Pennsylvania","462",21,4,153.669,22.222,8,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12782","LUKE FAUSER","Pennsylvania","462",21,5,153.923,28.53,8,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12783","LUKE FAUSER","Pennsylvania","462",21,6,244.572,123.887,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12784","LUKE FAUSER","Pennsylvania","462",21,7,160.586,135.374,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12785","LUKE FAUSER","Pennsylvania","462",21,8,161.299,146.583,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12786","LUKE FAUSER","Pennsylvania","462",21,9,164.73,160.779,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12787","LUKE FAUSER","Pennsylvania","462",21,10,166.12,174.961,20,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12788","LUKE FAUSER","Pennsylvania","462",21,11,164.928,190.578,20,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12789","LUKE FAUSER","Pennsylvania","462",21,12,166.272,206.322,20,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12790","DANIK PARADIS","Quebec","214",22,1,72.082,12.082,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12791","DANIK PARADIS","Quebec","214",22,2,174.594,38.135,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12792","DANIK PARADIS","Quebec","214",22,3,165.424,55.077,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12793","DANIK PARADIS","Quebec","214",22,4,165.846,72.453,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12794","DANIK PARADIS","Quebec","214",22,5,164.339,89.177,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12795","DANIK PARADIS","Quebec","214",22,6,165.947,105.909,24,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12796","DANIK PARADIS","Quebec","214",22,7,167.881,124.691,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12797","DANIK PARADIS","Quebec","214",22,8,166.718,141.319,23,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12798","DANIK PARADIS","Quebec","214",22,9,175.071,165.856,23,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12799","DANIK PARADIS","Quebec","214",22,10,168.786,182.704,21,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12800","DANIK PARADIS","Quebec","214",22,11,169.68,203.073,21,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12801","DANIK PARADIS","Quebec","214",22,12,172.367,224.912,21,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12802","CORENTIN DIETZ","Quebec","975",23,1,72.377,12.377,34,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12803","CORENTIN DIETZ","Quebec","975",23,2,178.898,42.734,36,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12804","CORENTIN DIETZ","Quebec","975",23,3,166.958,61.21,34,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12805","CORENTIN DIETZ","Quebec","975",23,4,166.098,78.838,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12806","CORENTIN DIETZ","Quebec","975",23,5,163.203,94.426,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12807","CORENTIN DIETZ","Quebec","975",23,6,167.336,112.547,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12808","CORENTIN DIETZ","Quebec","975",23,7,168.07,131.518,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12809","CORENTIN DIETZ","Quebec","975",23,8,167.887,149.315,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12810","CORENTIN DIETZ","Quebec","975",23,9,173.183,171.964,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12811","CORENTIN DIETZ","Quebec","975",23,10,169.392,189.418,23,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12812","CORENTIN DIETZ","Quebec","975",23,11,169.359,209.466,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12813","CORENTIN DIETZ","Quebec","975",23,12,173.076,232.014,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12814","ALEX TREMBLAY","Quebec","120",24,1,73.911,13.911,39,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12815","ALEX TREMBLAY","Quebec","120",24,2,174.851,40.221,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12816","ALEX TREMBLAY","Quebec","120",24,3,165.728,57.467,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12817","ALEX TREMBLAY","Quebec","120",24,4,165.935,74.932,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12818","ALEX TREMBLAY","Quebec","120",24,5,164.846,92.163,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12819","ALEX TREMBLAY","Quebec","120",24,6,168.47,111.418,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12820","ALEX TREMBLAY","Quebec","120",24,7,165.988,128.307,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12821","ALEX TREMBLAY","Quebec","120",24,8,167.691,145.908,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12822","ALEX TREMBLAY","Quebec","120",24,9,174.338,169.712,24,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12823","ALEX TREMBLAY","Quebec","120",24,10,170.35,188.124,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12824","ALEX TREMBLAY","Quebec","120",24,11,172.825,211.638,23,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12825","ALEX TREMBLAY","Quebec","120",24,12,175.511,236.621,23,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12826","LIAM DODDS","British Columbia","87",25,1,70.784,10.784,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12827","LIAM DODDS","British Columbia","87",25,2,173.334,35.577,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12828","LIAM DODDS","British Columbia","87",25,3,167.046,54.141,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12829","LIAM DODDS","British Columbia","87",25,4,166.406,72.077,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12830","LIAM DODDS","British Columbia","87",25,5,166.301,90.763,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12831","LIAM DODDS","British Columbia","87",25,6,170.464,112.012,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12832","LIAM DODDS","British Columbia","87",25,7,166.322,129.235,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12833","LIAM DODDS","British Columbia","87",25,8,165.019,144.164,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12834","LIAM DODDS","British Columbia","87",25,9,188.457,182.087,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12835","LIAM DODDS","British Columbia","87",25,10,170.331,200.48,24,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12836","LIAM DODDS","British Columbia","87",25,11,171.516,222.685,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12837","LIAM DODDS","British Columbia","87",25,12,169.418,241.575,24,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12838","LAWRENCE FORTINIII","Connecticut","375",26,1,70.499,10.499,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12839","LAWRENCE FORTINIII","Connecticut","375",26,2,165.674,27.632,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12840","LAWRENCE FORTINIII","Connecticut","375",26,3,160.232,39.382,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12841","LAWRENCE FORTINIII","Connecticut","375",26,4,159.871,50.783,21,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12842","LAWRENCE FORTINIII","Connecticut","375",26,5,161.726,64.894,19,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12843","LAWRENCE FORTINIII","Connecticut","375",26,6,163.721,79.4,18,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12844","LAWRENCE FORTINIII","Connecticut","375",26,7,165.257,95.558,19,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12845","LAWRENCE FORTINIII","Connecticut","375",26,8,212.849,158.317,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12846","LAWRENCE FORTINIII","Connecticut","375",26,9,177.533,185.316,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12847","LAWRENCE FORTINIII","Connecticut","375",26,10,168.309,201.687,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12848","LAWRENCE FORTINIII","Connecticut","375",26,11,168.865,221.241,24,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12849","LAWRENCE FORTINIII","Connecticut","375",26,12,173.232,243.945,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12850","CHRISTOPHER DA SILVA","Quebec","118",27,1,69.867,9.867,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12851","CHRISTOPHER DA SILVA","Quebec","118",27,2,180.09,41.416,34,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12852","CHRISTOPHER DA SILVA","Quebec","118",27,3,170.788,63.722,36,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12853","CHRISTOPHER DA SILVA","Quebec","118",27,4,167.918,83.17,34,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12854","CHRISTOPHER DA SILVA","Quebec","118",27,5,167.844,103.399,34,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12855","CHRISTOPHER DA SILVA","Quebec","118",27,6,171.69,125.874,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12856","CHRISTOPHER DA SILVA","Quebec","118",27,7,169.011,145.786,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12857","CHRISTOPHER DA SILVA","Quebec","118",27,8,171.897,167.593,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12858","CHRISTOPHER DA SILVA","Quebec","118",27,9,170.873,187.932,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12859","CHRISTOPHER DA SILVA","Quebec","118",27,10,170.786,206.78,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12860","CHRISTOPHER DA SILVA","Quebec","118",27,11,175.458,232.927,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12861","CHRISTOPHER DA SILVA","Quebec","118",27,12,174.276,256.675,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12862","HUNTER STEMPEL","New York","664",28,1,71.373,11.373,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12863","HUNTER STEMPEL","New York","664",28,2,175.21,38.042,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12864","HUNTER STEMPEL","New York","664",28,3,170.736,60.296,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12865","HUNTER STEMPEL","New York","664",28,4,168.717,80.543,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12866","HUNTER STEMPEL","New York","664",28,5,168.875,101.803,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12867","HUNTER STEMPEL","New York","664",28,6,170.93,123.518,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12868","HUNTER STEMPEL","New York","664",28,7,170.361,144.78,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12869","HUNTER STEMPEL","New York","664",28,8,174.26,168.95,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12870","HUNTER STEMPEL","New York","664",28,9,170.969,189.385,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12871","HUNTER STEMPEL","New York","664",28,10,172.481,209.928,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12872","HUNTER STEMPEL","New York","664",28,11,175.833,236.45,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12873","HUNTER STEMPEL","New York","664",28,12,180.878,266.8,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12874","PAWEL MASLAK","Connecticut","392",29,1,68.597,8.597,22,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12875","PAWEL MASLAK","Connecticut","392",29,2,171.803,31.859,25,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12876","PAWEL MASLAK","Connecticut","392",29,3,166.126,49.503,27,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12877","PAWEL MASLAK","Connecticut","392",29,4,167.414,68.447,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12878","PAWEL MASLAK","Connecticut","392",29,5,167.295,88.127,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12879","PAWEL MASLAK","Connecticut","392",29,6,172.057,110.969,26,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12880","PAWEL MASLAK","Connecticut","392",29,7,194.903,156.773,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12881","PAWEL MASLAK","Connecticut","392",29,8,173.514,180.197,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12882","PAWEL MASLAK","Connecticut","392",29,9,176.34,206.003,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12883","PAWEL MASLAK","Connecticut","392",29,10,175.53,229.595,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12884","PAWEL MASLAK","Connecticut","392",29,11,173.505,253.789,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12885","PAWEL MASLAK","Connecticut","392",29,12,173.493,276.754,28,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12886","KAES KNIGHTS","Ontario","550",30,1,73.596,13.596,38,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12887","KAES KNIGHTS","Ontario","550",30,2,178.674,43.729,37,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12888","KAES KNIGHTS","Ontario","550",30,3,169.379,64.626,37,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12889","KAES KNIGHTS","Ontario","550",30,4,187.695,103.851,39,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12890","KAES KNIGHTS","Ontario","550",30,5,164.8,121.036,38,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12891","KAES KNIGHTS","Ontario","550",30,6,169.878,141.699,37,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12892","KAES KNIGHTS","Ontario","550",30,7,172.747,165.347,35,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12893","KAES KNIGHTS","Ontario","550",30,8,170.368,185.625,34,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12894","KAES KNIGHTS","Ontario","550",30,9,177.958,213.049,31,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12895","KAES KNIGHTS","Ontario","550",30,10,181.935,243.046,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12896","KAES KNIGHTS","Ontario","550",30,11,173.488,267.223,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12897","KAES KNIGHTS","Ontario","550",30,12,176.589,293.284,29,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12898","CHARLES-ANTOINE ARES","Quebec","232",31,1,71.758,11.758,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12899","CHARLES-ANTOINE ARES","Quebec","232",31,2,175.848,39.065,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12900","CHARLES-ANTOINE ARES","Quebec","232",31,3,171.672,62.255,35,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12901","CHARLES-ANTOINE ARES","Quebec","232",31,4,173.612,87.397,37,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12902","CHARLES-ANTOINE ARES","Quebec","232",31,5,173.042,112.824,37,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12903","CHARLES-ANTOINE ARES","Quebec","232",31,6,170.036,133.645,35,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12904","CHARLES-ANTOINE ARES","Quebec","232",31,7,176.412,160.958,34,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12905","CHARLES-ANTOINE ARES","Quebec","232",31,8,172.851,183.719,33,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12906","CHARLES-ANTOINE ARES","Quebec","232",31,9,193.392,226.577,32,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12907","CHARLES-ANTOINE ARES","Quebec","232",31,10,178.747,253.386,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12908","CHARLES-ANTOINE ARES","Quebec","232",31,11,175.201,279.276,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
"12909","CHARLES-ANTOINE ARES","Quebec","232",31,12,176.418,305.166,30,2024,7,1,"MX Deschambault",2024-07-26,"250_2024_13","250","mx",0
